Sex,XYZ,Img_Path,Model,Img_Prediction,Age,Blur,Emotion,Device_Timestamp,Colours,Objects,Text,Time,Face_Recog,Date,Device_Make,Num_Faces,GPS
,"[9.00305, -0.17706452, 1.9749504]",../p03_2013-12-02/2013-12-02_10.57.23.jpg,ZTE-BLADE,[],,10.74803192,,2002:12:08 12:00:00,"['#9a8a80', '#d5cbcd', '#19161f', '#6d5456', '#b8b1b5']",['book'],,10:57:23,[],02/12/2013,ZTE,0,"[54.68834602, -5.88106476]"
,"[10.446807, -0.89894295, 0.7082581]",../p03_2013-12-02/2013-12-02_12.21.55.jpg,ZTE-BLADE,[],,6.797608775,,2002:12:08 12:00:00,"['#18181d', '#3d3e46', '#5b6071', '#8d8e99', '#dfe5f6']",[],,12:21:55,[],02/12/2013,ZTE,0,"[54.68834602, -5.88106476]"
,"[9.180115, 0.17706452, 1.9749504]",../p03_2013-12-02/2013-12-02_10.30.53.jpg,ZTE-BLADE,[],,13.14489855,,2002:12:08 12:00:00,"['#94a4b0', '#151f40', '#647b95', '#8bc6e9', '#354f79']",[],,10:30:53,[],02/12/2013,ZTE,0,"[54.68834602, -5.88106476]"
,"[9.180115, 0.35412905, 1.9749504]",../p03_2013-12-02/2013-12-02_10.49.23.jpg,ZTE-BLADE,[],,10.37791018,,2002:12:08 12:00:00,"['#98877d', '#d1cbcd', '#6c554f', '#b8b4b7', '#18161c']",['book'],,10:49:23,[],02/12/2013,ZTE,0,"[54.68834602, -5.88106476]"
,"[8.458236, 0.35412905, 4.140586]",../p03_2013-12-02/2013-12-02_10.53.53.jpg,ZTE-BLADE,[],,10.46396307,,2002:12:08 12:00:00,"['#5e4c59', '#35232a', '#ccbbbc', '#b5a8ad', '#958a90']",['book'],"Bexigaity, “agama ed",10:53:53,[],02/12/2013,ZTE,0,"[54.68834602, -5.88106476]"
,"[8.281172, -0.17706452, 4.3176503]",../p03_2013-12-02/2013-12-02_10.34.23.jpg,ZTE-BLADE,[],,9.251009305,,2002:12:08 12:00:00,"['#babfde', '#5e3e16', '#785c36', '#34200d', '#8f7b6a']",[],pine pO “apamueonae 8 ag oe or,10:34:23,[],02/12/2013,ZTE,0,"[54.68834602, -5.88106476]"
,"[9.357179, 0.7082581, 1.7978859]",../p03_2013-12-02/2013-12-02_11.18.25.jpg,ZTE-BLADE,[],,3.954722691,,2002:12:08 12:00:00,"['#816243', '#30251f', '#f5d6b3', '#161110', '#c69e7a']",[],,11:18:25,[],02/12/2013,ZTE,0,"[54.68834602, -5.88106476]"
,"[9.180115, -1.253072, -0.35412905]",../p03_2013-12-02/2013-12-02_11.02.55.jpg,ZTE-BLADE,[],,8.974671257,,2002:12:08 12:00:00,"['#232631', '#acccea', '#57585d', '#8f7453', '#808da1']",[],,11:02:55,[],02/12/2013,ZTE,0,"[54.68834602, -5.88106476]"
,"[9.00305, 0.35412905, 3.050958]",../p03_2013-12-02/2013-12-02_11.30.24.jpg,ZTE-BLADE,[],,39.75984201,,2002:12:08 12:00:00,"['#121215', '#887e82', '#9f949b', '#4f4444', '#6f676a']",['book'],"were SE Tt iAH Sw ret Tiy. gig Nasa Soe AREER EES CEP oop ae OFT LESS oe pene ere eee Be eae nee nr or ge ea iy ae, rare CTEM RPE Spee OL SOS Senate, Sesame, ee Senn SN GE Wein irra eveenerabiieetenncnn STN fee <9p>e> ner am enc renet FOTaNtleoem fen wencoen ~< Vee Dein. “icon See Nee MFPIOrsS t1In@ srient TAKEA «Qe SREB CE SAZECID Se coer es rae Nes, REE mee Maer lara hearse FPP ROS OF me <ofeo ear aie Cee Ser nese epg WS AMARC OWNER AL Acer same fhewaes. tank ore FMPEIMS STP LST mS SIE TD RE ALEAPLPATL OE PLIES MET LDP LA LLPED LATE em sere SURO Pre pomoca IPERS AM aL 7 Soop 40> Plore the lorict Oalhhy. A Sow OY SAY OMS, oom feof foors FIOPOCSSS Swe = : Aci JS LILLEMA I> FF rem 4I2 fre Aallengzses Sor MPL 1 Challer and showing BOOA Provessriconu.: I2Ingz innovative has Potenmtradr’ * CRCEPLS was considered in depth scelecric (fe plan is cx wmmprehensive Mehby Sue Tent awareness of k “Y Matters such 2 PILIILS EY, YOWNS Sioyeu . AQ Jo SS LISTE 44 LEI DI IO SENS SUA pue PAISUSYOIdUIOCS st ued at SIMQIK0 eS SOA SEY Due on EC AQUIEY DUNE SESS i us PrEL= F ISS SOSUSLT ey PYF L477 PHOS Severe YL. SUAS ew Ss ur ASOs;opo UID? aay OP PP2PIITA= PUDSPIADS ssoDOouwW £14 OFF DD SPVMEOP WIAD Poow roa a SOE WY (AVES you AG >is =>. NS SAS OCGacn PS PLY OLLIE fF To ANSE SL KOPIN SD «oz Ioan FISD WOO Sarr anc yay Pauw 4zox AEE prerer PLL FELD SOF ary SOLS OES ESO MNE yee n Gcoas SUREAN poem sarey o> SANE Ree ec Sey ctme SRN owen Noes men nae SOODT CCE er ueen PAOELAELERSELEL DO pr resting POLE EP mE ET re “22 reFerer ne Re are Ra ER cy ell pe SO Et OR Perper 405 Ram ert sens far l fae SOSA eR weer en “ATEN a> Rae, et Mey ye ROSEN Keene"" POOLS EN Koy JO SSaUaQ/Je LU IIIO PAPSUSYOIdIUIOD sr “Eel ay *YO2\2S5 Wdop porsprisu0cS seu SIPOILVE Y VeXAMoyod pues SATIEACUUT PuUe Sursuapperyo LT 2A FIOASSSIOAA Poon Surtrcoys Pue jos sos, UQ{LeyS> PY “7 PEIDLIDS Ev eies ys SSSS SBiOows we SuirAno qs -S>s E SSeDore £10777. HOP OIXSD SEOs Fay SSO ALE yorrn- AP LLL ATES I WOOT ar Aancouys Pure zox SIP Sua o>. CASEY “Scenes acum uy SSE Sisco eeragy OX. 4 SPA cota PO sre NSE SNe REA pore ome AS AY “ES bey SME Seco pctm Sree SENeweAwmen Amcor Sorceress PEPE PF rer OI Ope ORS ru PIF LP peer eer. RESO EI COT ST 6S erm iser area WH AN weg Posey erro rrr ers erage Frere pone lerere favorene SOI Sn Pan, waeeN Neen PORT Apne m das wee AN. SAN seSienam “Soe SONA, Neen, Neate meseesES ane ti eeeen. mete een RALESK ORR Fe Foo ase fsa TOF REEP OS OIL emer tne ree POL “fm aemNw ie 7A EER eKe pt ene EDO errr res BOIS Ka cg Ions PEEL EPLE FOE rears fms <> acear- eer rece <r fn <= MSR Asem Ae Sect nnenenncoemncanenl a. ~ EoOrc RSMAS Vic sommcosienct WMA Siento Aes hers seria ease Chew. tame wim ox TELE FTP LS Ta OATES TT AVEALMIAT DLS PELP ED ar. NES > Lem ny y LAP LD LLP EY LAI Polo 6 Fore >. 0 LILLE Le> LL2> CBee feracd wWwienn eee, SION BOO SoM S £e> lor othe be Pores evidenced FSS Poo wm. | ACE PANY. sen SEO can BOCA critical aw =a\aaion SANNA 4IISTIIDT D> 49225 APP EDL IED L2PIPSFIPL. LIL £0 tallenzinz ana ha PNMCEPLS hie Plan c si",11:30:24,[],02/12/2013,ZTE,0,"[54.68834602, -5.88106476]"
,"[9.00305, 0.89894295, 2.3290794]",../p03_2013-12-02/2013-12-02_10.38.23.jpg,ZTE-BLADE,[],,49.09967051,,2002:12:08 12:00:00,"['#756658', '#908985', '#bbb6bc', '#14161b', '#a3a0a4']",['book'],,10:38:23,[],02/12/2013,ZTE,0,"[54.68834602, -5.88106476]"
,"[9.180115, -1.0760075, 1.6208214]",../p03_2013-12-02/2013-12-02_11.06.25.jpg,ZTE-BLADE,[],,28.23754049,,2002:12:08 12:00:00,"['#111015', '#3f4063', '#95b3ea', '#4774e9', '#82919a']",[],,11:06:25,[],02/12/2013,ZTE,0,"[54.68834602, -5.88106476]"
['Male'],"[8.635301, 1.0760075, 0.17706452]",../p03_2013-12-02/2013-12-02_10.26.23.jpg,ZTE-BLADE,[],['38-43'],7.486116988,['Happy'],2002:12:08 12:00:00,"['#1e1117', '#88827c', '#b2b5bb', '#2d2f4c', '#55606e']",[],,10:26:23,"[array([-0.0926865 ,  0.08129897,  0.05938991, -0.02143047, -0.04711849,
       -0.01306911, -0.04139766, -0.06695611,  0.10122812, -0.05424909,
        0.14840765, -0.03788088, -0.26273507, -0.05790139, -0.07095075,
        0.1448137 , -0.18100323, -0.10737033, -0.11095661, -0.13833299,
       -0.01349224,  0.09295808,  0.06453303, -0.02721097, -0.1639882 ,
       -0.23646635, -0.05557177, -0.11800079,  0.03483101, -0.11909047,
        0.01895444,  0.12242607, -0.21904585, -0.03751444,  0.05288246,
        0.09876498, -0.05134819, -0.03919251,  0.21676506,  0.0677206 ,
       -0.14011694, -0.02793774,  0.10153722,  0.29579127,  0.22238897,
       -0.01216139, -0.08179769, -0.00483091,  0.16086163, -0.29625297,
        0.01045089,  0.20657086,  0.13763398,  0.13933295,  0.0855314 ,
       -0.13005602,  0.07435669,  0.13697973, -0.20867509,  0.08271842,
        0.05024421, -0.11903523, -0.02890774, -0.05244329,  0.12845606,
        0.06837527, -0.12540348, -0.14932631,  0.22753175, -0.11261601,
       -0.04625234,  0.10855544, -0.09845555, -0.14331821, -0.27648011,
        0.00085522,  0.31459656,  0.13009253, -0.11020427,  0.00825311,
       -0.07240324, -0.10109195, -0.09189762,  0.06767535, -0.08142607,
       -0.04427067, -0.03788546,  0.03111976,  0.15069377, -0.00754228,
       -0.01931145,  0.21039146, -0.04262425,  0.00490976, -0.01238406,
        0.06000599, -0.1677174 , -0.01399521, -0.12600352, -0.0141437 ,
       -0.00330807, -0.19674389, -0.00339217,  0.15474589, -0.15743031,
        0.1969219 , -0.02226998, -0.01513184, -0.04029533,  0.0008356 ,
       -0.06678476,  0.05651298,  0.16541459, -0.25827333,  0.26553452,
        0.19603461, -0.00506436,  0.07668936,  0.06410401,  0.07252203,
       -0.01673651, -0.01085069, -0.18447553, -0.19127265, -0.02362057,
       -0.0663579 , -0.05146869,  0.06030503])]",02/12/2013,ZTE,1,"[54.68834602, -5.88106476]"
,"[9.180115, 0.53119355, 1.9749504]",../p03_2013-12-02/2013-12-02_10.51.57.jpg,ZTE-BLADE,[],,62.46007694,,2002:12:08 12:00:00,"['#8f8d92', '#a8a2a4', '#0b0d11', '#766651', '#503d38']","['person', 'book']","Beek Nn Sh Se SSS Ro te PERGMGSE We xe eo AM Showin BOOS EPS Lo GHG ES Wie ESteY. HM BEY SY SEES ESS SS SERRGRED SES SHES Seek ecm rem Sarr eet o<s AA WR HOME VEO im Glone Re SE XESS em NS Foe se VAY ~ fot Key mattcrs such = erect enypyrl cca t>da. Ceres Soren ocnnmaaed fet BHC BHOWINE encore So Sees AMG Tore TEs. PSS ao SAK OS, SOS <eorrccesz>r ft <cInratic vos ol ar SSPE LO SHYVOYrS selection process evidences SHNcS UES ESE mone eee ST considearcad daotail SHOWA BH SEO complete and we the methodotory m use- Kk or risk managem< rt serecfe sas terre AMA SHSWAMW BOSCH OHSAS engagement in challenges s<* r <Ts elected concept it < hallenging, AMMON MAN S INSS QO reer 4 ot of challenging cone pt GOUBIASTSEA W Accor Sod Nas frerrt gz fe : cowen Fareeticer beat The plan 6 <* PVP TOME HSW & SASSY * cree ‘ aa fident cormpctent Sxreness OF Mcy <TYokes f . 1 carina ies <~ Fuca dy eeexamen «Row SO , RAKES, Oe AHASUOWUOSe ACAAALCS oO OS WPASP LSS ewan Bjclootic> j Burvlhuoyppeuys + (POR OTo i<ez VQ Wee. ako ARTA SVL OVS | RAYS KOUME PUES SSESEoss WOCocs Fn Pe OurnS SORuUuSypperyo JUOWIOHeuwis 3S AO OVE 4OoOS ABO\OPomour: cL POIs TSO Pee wee “SSM At sayy PrseS PEPSI Bee BUGIS BOS Ons pexextescopperey> FF BOPOAA USHOSISS VS SSNS RS NESS HOSS HOOVES EENO AD\ARS OV PAGS SOA pur SSSs ee es eT NN SRD OO > <—orS OSS) SONA OUS COU ISS SORUCIIMS Sy Frere SR EEE ON - o tpegerorsteter rane: Werner pure Mace A2n pose pra prune Son WOR emocowes Sus RASA SRE CAS SOON PSRs EUS ge BASSES EERO BO OEE OY SAN Sones a p< fovooe RSH Um PO Ne eE oneresctenectats aloe SASS EA SAAA Si Sacyaxe et ceceyEeTens> Ser aoe Bou Poon SARS SN Sn een Me aS onpL! bar ceerias } J reas Pak ai és CLL Lice virer pisooy> >> er ELE VASE, SSeS RTA, yo S343 DAO wes yLuiSyS i ? sie t (or perripeAal2 WLIW RK SH ADU AGAIOD ts ya out tits 3 SVS BOQ WALES MOS YS SSN OSISOWSUOSO BE wdeowEeS Aurmiusepse Y JO 2 Z re AMSA Wee DANS MOMMY Pu.e ylomrUuUeEsS Po +<>y <> Zz PB reOus PVG Wr SoORBuoppeyo ry pum eet] <rery sits UID OM rere OES FT cexey LFTs SESS SETS HONS “GE “L AB OIC PpoOmICUE on PORES TO opepclarrcr> VORA SOE KEMAH VOSS PCOS HPES BSPCS iA UOMOOIOSs oUF PU [SIO UE POSE? cere BS NSE TESS BESTA PAD\AROS SCACSS aMoOIS Se4Tst PE ems >ppereys> 2F RFE Sus) ous us poetefas Ferns Pow EEA VOOR BUMOUS 3OS Be Sore A. EES wap peg eros Sefer RRA SERIES. AES NEE. TSE HEE MOE Hac Sent pe Pu pa SAGe aESIS Et RSS ESSA <ts RAR SARA AS RSE WY TEA Sim St Sttoe See GRA SA VOCE Focus bee AN SAE SRA exesSNA TE BESS aee ae ees eS eA xem Crercoer Srrons epmneencd nrcorns enpmegecd tho challonges sct showin ecoot PY RcMce aercepr ole ore mrirase 208K rives Clear 2p s x ort leo LOPE tO S2cDlore Mme OrieT TSy SST SAS OR SOO <.wore sidered nm detail tie Beloetion precess SVAASHEEA EPOOSD COO ne suited to methodology ™ “se- SAGAR, SNES coreapr lect surrcd sercis torre task management errer ~~ S<* anA SHGAANE, ZOOS VESISSDS rx <“Tts TW hhatllenpwine Wow BON &S amc OSS DORE pts was Aa WAS errwera critrmca ewer Far bc ill Dine ss OVP TEMESNS WN cormpetent ABrSVncss MOY THSERES chante",10:51:57,[],02/12/2013,ZTE,0,"[54.68834602, -5.88106476]"
,"[6.66035, 0.53119355, 7.3822284]",../p03_2013-12-02/2013-12-02_11.45.55.jpg,ZTE-BLADE,[],,10.0798965,,2002:12:08 12:00:00,"['#566f79', '#677670', '#6c8087', '#6c84a1', '#5f788d']",[],,11:45:55,[],02/12/2013,ZTE,0,"[54.68834602, -5.88106476]"
,"[9.357179, 0.35412905, 1.4301366]",../p03_2013-12-02/2013-12-02_11.04.23.jpg,ZTE-BLADE,[],,51.7768578,,2002:12:08 12:00:00,"['#c1986d', '#110f12', '#646065', '#272535', '#a5c8ea']",['laptop'],,11:04:23,[],02/12/2013,ZTE,0,"[54.68834602, -5.88106476]"
['Male'],"[9.724928, 0.53119355, -0.53119355]",../p03_2013-12-02/2013-12-02_12.56.23.jpg,ZTE-BLADE,[],['25-32'],23.24064699,['Happy'],2002:12:08 12:00:00,"['#18141b', '#6e5150', '#223e81', '#b6b6bb', '#7d7b8c']","['bottle', 'person']",,12:56:23,"[array([-0.18878844,  0.07789626,  0.13685976, -0.12919112, -0.15034202,
       -0.1341361 , -0.01286127, -0.01957477,  0.10719069, -0.08156543,
        0.21872319, -0.0830169 , -0.21610823, -0.01046686, -0.05590076,
        0.14990138, -0.09867334, -0.09552503, -0.07537322, -0.20567696,
        0.05680512,  0.06834829, -0.06525591,  0.00910608, -0.09675235,
       -0.28202713, -0.10994871, -0.09379182, -0.03551742, -0.10779469,
        0.10200897,  0.0370231 , -0.05776592, -0.08270285,  0.03977888,
        0.07065786, -0.05367392, -0.08877788,  0.14073138, -0.01044674,
       -0.08136922,  0.04269204,  0.07524305,  0.33154723,  0.13313673,
        0.05099741,  0.07677532, -0.09861313,  0.16778047, -0.20716394,
        0.05521602,  0.08738981,  0.14499822,  0.04255362,  0.19043332,
       -0.098581  ,  0.05581032,  0.22087167, -0.24791965,  0.0984204 ,
        0.07476593, -0.00621039, -0.0707828 , -0.13937074,  0.19090381,
        0.11347742, -0.14859711, -0.08734686,  0.21608387, -0.10298535,
       -0.09787209,  0.07509638, -0.12146693, -0.15943149, -0.19884624,
        0.07935184,  0.3605631 ,  0.14491194, -0.16990198, -0.05608464,
       -0.00187384,  0.01561175,  0.02677645,  0.0257597 , -0.14558536,
       -0.06534827, -0.06009268,  0.01265074,  0.14616729,  0.0200481 ,
       -0.04693192,  0.19720091,  0.05391739, -0.02039038,  0.00046134,
        0.02557366, -0.14595458,  0.00040588, -0.08445175, -0.03978048,
        0.09454017, -0.1563821 , -0.03171591,  0.08207604, -0.19040361,
        0.20240551, -0.06752986,  0.011116  , -0.14208195, -0.00292348,
       -0.03762395,  0.1109797 ,  0.18248156, -0.20633981,  0.13783649,
        0.20162639,  0.0119511 ,  0.13741601,  0.03956284, -0.02044412,
        0.00100665, -0.08332447, -0.15423082, -0.09909617,  0.02571254,
       -0.04666502,  0.05129252,  0.06377403])]",02/12/2013,ZTE,1,"[54.68835526, -5.8810074]"
,"[8.281172, 0.35412905, 4.671779]",../p03_2013-12-02/2013-12-02_11.00.53.jpg,ZTE-BLADE,[],,11.0804651,,2002:12:08 12:00:00,"['#827b7d', '#272426', '#6a676c', '#534f53', '#777277']",['book'],"ae ad * rae ~ ee oko Ft ree PS SaaS eae a perenne ties ia ace SO aaa s 2 apa pimteoves tvs? gates ar termes smenaw te~ = Geto ow i ‘ , FP ero Fer? re eS Ee bs we Bape se ot . eeet 60800 wee Famer tiered grees ew tetera Gee oe Ey er ore —pee eT oF Chee eveertiscratecstcoge wy IS TEER. aac ose 8 Uo aatiengg, eeleciage 4d eeerteret fe» vor FR whe eI CNTV greet rrr reo eh LH LEILA ATE fn the challenges sect and SWcoow iw, Gerth <q eters oonce pt me chalilengzins ANA MnNnowvawnve AX Some. | slenaitie concepts was >rhs ation skills. The plan is COMPpPrenenswe Sad (and competent awareness Mey Hs OQmanagze Change. e precautions to protect NSSKY yooyoid 0} suOonn poaid -osueyo esxseuew oO S5i ASA JO BSOuSIVME pogodiusoOgfo pur A Mae, D> HABUPSUYSOAAUAOGD stoueld oy °S71/iye UO LSA GAGS Wy PSCIASP TSO] San sYIdoaouUoe2 WusFu2s/ SEM Grae Sarve nouut pue Bur & GSR Ba roys Pee somMmuajpyeyo 21s «1 BSuoapyeyo ge wiloaouo.2 L2AIIS PEL ELL ITIVE + ROR RFT EERE MEA LED GE Ne Pe Bese £88 AVE ogc ogre rap esmaeces eage <m neat epona - “ on iehahie- signe Me idee t0E » _ Raceines sag eet gxecet eteaee ial d # Sonrrane —— mas anti 3 : 4 ie te — aie ORAL ADMX pooid oo st ueld LL “ST/iys 4O® AL WOLAS DBAASUOWS? achuas sen sydoouoe2 WusrwFu2// PAKS AKEACL@eyp 44 PSOASPUSUoD SBurisucpeyo pg 722s Pes soBMucpeyo ous, os pescrenscnTT Ueto eee ell yf are Fn eel Fi fh te# Se Mckee Tense 8a AES erg >greregecmens mange 24g h LAO RE fs he CE LA NK Ge eM ter E eR SE PH ed Cee BORE Hm tie PAE iy yee, Hy, Tee Eee sorurg evaee weer sae gris ss yon c ; ° ” eG, ko Re doe ES ath é tains PF < Alt, nanye as ows eevee “a « CO Pode PP? weet gore ston eewer om cee: Whee ‘ee OF ec ewes temer tiers? C9 eves tee CF Perth ceredcvlcogz yw FS RTE. cee Sy EE Ue erating, -teetagel covmte or TF ote cereseegeecorerseerst fxr) 6othhee Challenges sct ana showin, wert @ ected concept it challenging, AMNOWY BANS Bec ews MOR ATIEZ CONC Pts considereda Mm ACH Sand compre ( Of ‘Se ne",11:00:53,[],02/12/2013,ZTE,0,"[54.68834602, -5.88106476]"
,"[9.357179, 2.3290794, 2.5197644]",../p03_2013-12-02/2013-12-02_11.16.23.jpg,ZTE-BLADE,[],,5.705661592,,2002:12:08 12:00:00,"['#a39a99', '#575867', '#f9e1be', '#1b1615', '#3c3533']",[],,11:16:23,[],02/12/2013,ZTE,0,"[54.68834602, -5.88106476]"
,"[9.357179, -0.7082581, 2.3290794]",../p03_2013-12-02/2013-12-02_12.40.53.jpg,ZTE-BLADE,[],,9.612000401,,2002:12:08 12:00:00,"['#acacbe', '#908784', '#615c5f', '#3c3738', '#1a1d24']",['bottle'],,12:40:53,[],02/12/2013,ZTE,0,"[54.68772895, -5.883186275000001]"
,"[9.180115, 0.35412905, 0.53119355]",../p03_2013-12-02/2013-12-02_12.29.26.jpg,ZTE-BLADE,[],,37.86687756,,2002:12:08 12:00:00,"['#635e61', '#b1959a', '#f5f3f6', '#0b0d0f', '#2d2c2e']",[],,12:29:26,[],02/12/2013,ZTE,0,"[54.687987666666665, -5.883516500000002]"
,"[9.00305, 1.4301366, 2.3290794]",../p03_2013-12-02/2013-12-02_11.08.23.jpg,ZTE-BLADE,[],,26.64077206,,2002:12:08 12:00:00,"['#92a6cc', '#a39f91', '#1c2551', '#0c0e15', '#3e537d']",['laptop'],,11:08:23,[],02/12/2013,ZTE,0,"[54.68834602, -5.88106476]"
,"[9.180115, 0.35412905, 1.7978859]",../p03_2013-12-02/2013-12-02_11.12.53.jpg,ZTE-BLADE,[],,52.51901845,,2002:12:08 12:00:00,"['#daf5fc', '#898a95', '#393744', '#e8c5a1', '#191719']",['laptop'],,11:12:53,[],02/12/2013,ZTE,0,"[54.68834602, -5.88106476]"
,"[4.862464, 0.7082581, 1.7978859]",../p03_2013-12-02/2013-12-02_12.39.23.jpg,ZTE-BLADE,[],,4.78921082,,2002:12:08 12:00:00,"['#4f5056', '#bdbac3', '#908f94', '#f1f1f9', '#d7d6df']",[],,12:39:23,[],02/12/2013,ZTE,0,"[54.68772895, -5.883186275000001]"
,"[9.724928, 0.17706452, 1.7978859]",../p03_2013-12-02/2013-12-02_10.28.25.jpg,ZTE-BLADE,[],,21.9556688,,2002:12:08 12:00:00,"['#a0b5cf', '#9e9a98', '#24336c', '#13182d', '#777d8b']",[],,10:28:25,[],02/12/2013,ZTE,0,"[54.68834602, -5.88106476]"
,"[9.00305, -0.53119355, 1.6208214]",../p03_2013-12-02/2013-12-02_11.20.23.jpg,ZTE-BLADE,[],,3.703047001,,2002:12:08 12:00:00,"['#0b0b0f', '#5a5b62', '#3b322f', '#faf5f0', '#878390']",['laptop'],,11:20:23,[],02/12/2013,ZTE,0,"[54.68834602, -5.88106476]"
,"[9.180115, -0.7082581, 0.53119355]",../p03_2013-12-02/2013-12-02_12.23.52.jpg,ZTE-BLADE,[],,8.455635443,,2002:12:08 12:00:00,"['#0a090c', '#dad3e2', '#1b1a1a', '#7e7a85', '#403a3a']",['person'],,12:23:52,[],02/12/2013,ZTE,0,"[54.687644311111114, -5.883117944444446]"
,"[9.357179, 0.35412905, 1.9749504]",../p03_2013-12-02/2013-12-02_11.47.53.jpg,ZTE-BLADE,[],,37.98515754,,2002:12:08 12:00:00,"['#565a73', '#a4c6f7', '#11131d', '#89887c', '#7e8eaf']",[],,11:47:53,[],02/12/2013,ZTE,0,"[54.68834602, -5.88106476]"
,"[7.913422, 0.35412905, 5.3936577]",../p03_2013-12-02/2013-12-02_11.24.53.jpg,ZTE-BLADE,[],,13.87512269,,2002:12:08 12:00:00,"['#928a8d', '#353649', '#0e0c0e', '#767074', '#a2989b']",[],"The Plan is comprehensive anaAd Mghhy Sotsec mpetent awareness of Key matters such changZe.- fons to protect their own heat 2 and safety Concerns re_yetyBOI SUISOUOD AJOJES PUP I AVS UMO IWS} JOOJOId OF SUO} ISULYO WoOOAS SlSyyeun ASoy JO sSsouscIesMre Pee RAMS SAWS Pe sAIsSUSCYyoOIdUIOCSD sI UBld oFYB SUISNUOD Pur WVSY IL9YI yooyoid OJ suo) MOOS SAscwyeuN Ady ssouscIeMeEe JuUOJ=] a FAAUSY SAIsSUSCYoOIdUWIOCDS si UBlTd off |, os ana Mighhy sSuskec re_yet",11:24:53,[],02/12/2013,ZTE,0,"[54.68834602, -5.88106476]"
,"[9.180115, -0.17706452, 3.050958]",../p03_2013-12-02/2013-12-02_11.59.53.jpg,ZTE-BLADE,[],,20.98573005,,2002:12:08 12:00:00,"['#a3c6e1', '#263456', '#727370', '#111520', '#908c85']",[],,11:59:53,[],02/12/2013,ZTE,0,"[54.68834602, -5.88106476]"
,"[6.115536, 0.53119355, 7.7363577]",../p03_2013-12-02/2013-12-02_11.43.23.jpg,ZTE-BLADE,[],,6.848922285,,2002:12:08 12:00:00,"['#677b92', '#7da2da', '#4c667a', '#6e7c7b', '#5c717f']",[],,11:43:23,[],02/12/2013,ZTE,0,"[54.68834602, -5.88106476]"
,"[7.559293, 0.53119355, 5.761407]",../p03_2013-12-02/2013-12-02_11.32.23.jpg,ZTE-BLADE,[],,47.5101726,,2002:12:08 12:00:00,"['#7e757c', '#887d81', '#241a1c', '#726d73', '#574c4f']",[],"good prof SSSAOSOMAaLA Wace and show 11S AS Poteniar CO CSAOOH 7 wnovative ana h “3 depth the selecuon Proc ynprehens ive high\y Sunred WW ae “kev matters such 2SDOIG. WOVSPL?* So} Yenusyod sey pur oAreaocuu pue a Bur cous jos ie nae ee gg ap, layy Se ons sioyyeul oy pons AyyBry puwe oak ~ > ur porepr** AIG. VOVSepSes o4F PUY yicior pour OAT persnc peru Ses RS : SAAS SSSUSIKE AAS BIOS SSA SSO - FENN LAEAS MOMENRYVESSO ITSO 1WWI.sAD> poo -AVIEeS Sowa >it la= Bwarencss OF “MSY SS ine potenWrar to CSAON 7s set roOvative has selechon Pree ped mt sped im pside synprehensive highly sured of key as ess",11:32:23,[],02/12/2013,ZTE,0,"[54.68834602, -5.88106476]"
,"[9.357179, -0.7082581, 0.35412905]",../p03_2013-12-02/2013-12-02_12.31.52.jpg,ZTE-BLADE,[],,8.887996565,,2002:12:08 12:00:00,"['#101113', '#373130', '#8e8890', '#584a46', '#6d6563']",[],,12:31:52,[],02/12/2013,ZTE,0,"[54.687987666666665, -5.883516500000002]"
,"[7.559293, 0.53119355, 6.115536]",../p03_2013-12-02/2013-12-02_12.03.23.jpg,ZTE-BLADE,[],,10.28210891,,2002:12:08 12:00:00,"['#70829f', '#5b6e79', '#71828b', '#6c7978', '#61788e']",[],,12:03:23,[],02/12/2013,ZTE,0,"[54.68834602, -5.88106476]"
,"[6.2926006, 0.35412905, 7.559293]",../p03_2013-12-02/2013-12-02_11.55.53.jpg,ZTE-BLADE,[],,5.43401432,,2002:12:08 12:00:00,"['#707f85', '#5e737f', '#89b1e8', '#6f849d', '#486173']",[],,11:55:53,[],02/12/2013,ZTE,0,"[54.68834602, -5.88106476]"
,"[9.180115, 1.6208214, -0.0]",../p03_2013-12-02/2013-12-02_12.35.22.jpg,ZTE-BLADE,[],,8.365314907,,2002:12:08 12:00:00,"['#e2dcdf', '#2c2725', '#544143', '#030102', '#100f15']","['person', 'person']",,12:35:22,[],02/12/2013,ZTE,0,"[54.687659249999996, -5.883054383333334]"
,"[7.3822284, 0.53119355, 6.2926006]",../p03_2013-12-02/2013-12-02_12.07.53.jpg,ZTE-BLADE,[],,10.27078745,,2002:12:08 12:00:00,"['#6f828c', '#586f7c', '#5d769a', '#6d7a75', '#3b5c82']",[],,12:07:53,[],02/12/2013,ZTE,0,"[54.68834602, -5.88106476]"
,"[9.534244, -0.7082581, 1.9749504]",../p03_2013-12-02/2013-12-02_12.48.22.jpg,ZTE-BLADE,[],,10.23590257,,2002:12:08 12:00:00,"['#6b717c', '#783e36', '#8e969c', '#3b445b', '#0c0d11']",[],,12:48:22,[],02/12/2013,ZTE,0,"[54.68772895, -5.883186275000001]"
,"[9.180115, 0.35412905, 0.89894295]",../p03_2013-12-02/2013-12-02_11.51.23.jpg,ZTE-BLADE,[],,15.0429023,,2002:12:08 12:00:00,"['#895e3e', '#151218', '#aab9cd', '#b18050', '#5b392a']",['person'],,11:51:23,[],02/12/2013,ZTE,0,"[54.68834602, -5.88106476]"
